1752	1721	0.8
1752	1200	1.0
1752	1210	1.0
1752	1393	0.4
1752	296	1.0
1752	912	1.0
1752	480	1.0
1752	2985	1.0
1752	2115	0.0
1752	733	0.8
1752	1584	0.8
1752	2291	1.0
1752	457	0.8
1752	1198	0.0
1752	1391	0.0
1752	2406	1.0
1752	1580	0.8
1752	1376	0.8
1752	1617	0.8
1752	2916	1.0
1752	1573	0.8
1752	1544	0.0
1752	1307	0.6
1752	1396	0.8
1752	1653	1.0
1752	1610	0.4
1752	367	0.8
1752	21	0.6
1752	1221	0.8
1752	356	1.0
963	1377	0.4
963	3527	0.8
963	2000	0.8
963	3418	0.8
963	3471	0.8
963	2571	1.0
963	1265	1.0
963	1356	1.0
963	1036	0.0
963	3256	0.0
963	1247	0.6
963	1374	0.8
963	2396	1.0
963	541	0.8
963	587	0.4
963	924	0.6
963	2100	0.0
963	3793	0.8
963	2628	0.8
963	1240	1.0
963	919	0.0
963	1370	0.8
963	750	0.8
963	316	0.0
963	2028	0.8
963	1721	0.0
963	1393	1.0
963	380	0.4
963	1213	0.8
963	588	0.8
963	2985	0.0
963	2115	0.6
963	1196	1.0
963	733	0.6
963	1954	0.0
963	1584	1.0
963	592	0.8
963	32	0.8
963	457	0.8
963	780	0.2
963	1198	1.0
963	2657	0.0
963	1089	0.0
963	2916	0.6
963	2699	0.8
963	1573	0.6
963	1544	0.0
963	2529	1.0
963	50	0.0
963	589	1.0
963	349	0.6
963	1396	0.8
963	367	0.0
963	1221	1.0
963	3578	0.8
550	357	0.8
550	3418	0.6
550	3471	1.0
550	2571	1.0
550	1356	1.0
550	1206	0.8
550	1036	0.0
550	1214	1.0
550	1247	0.8
550	1527	1.0
550	1374	0.8
550	1304	0.6
550	1291	0.8
550	2100	0.6
550	648	0.4
550	3793	0.8
550	1270	1.0
550	919	0.8
550	260	1.0
550	1127	1.0
550	2028	0.8
550	1721	1.0
550	1200	1.0
550	1393	0.8
550	912	1.0
550	608	1.0
550	380	1.0
550	1213	1.0
550	588	1.0
550	1196	1.0
550	736	1.0
550	592	1.0
550	32	1.0
550	457	0.8
550	1917	0.6
550	1391	1.0
550	2657	0.8
550	1376	0.8
550	1617	1.0
550	2699	0.4
550	1544	0.8
550	2529	0.2
550	589	1.0
550	1307	1.0
550	367	1.0
550	356	0.8
550	3578	0.8
550	1676	0.4
550	110	0.8
4064	3527	0.0
4064	1387	1.0
4064	357	0.6
4064	1097	0.6
4064	1222	0.6
4064	39	0.6
4064	1356	0.6
4064	2011	0.2
4064	1036	0.8
4064	1214	0.4
4064	3256	0.0
4064	1374	0.0
4064	1291	0.0
4064	2396	1.0
4064	541	1.0
4064	2100	0.6
4064	648	0.0
4064	3793	0.2
4064	1370	0.6
4064	750	1.0
4064	1721	0.4
4064	1210	0.6
4064	1393	0.6
4064	296	1.0
4064	608	1.0
4064	480	0.8
4064	1213	1.0
4064	588	1.0
4064	1196	1.0
4064	733	0.0
4064	1584	0.6
4064	32	0.4
4064	2291	0.4
4064	2012	0.8
4064	1198	0.6
4064	1391	0.2
4064	2406	0.4
4064	1580	0.4
4064	2657	0.6
4064	1376	0.8
4064	2529	0.8
4064	349	0.0
4064	377	0.0
4064	1221	1.0
4064	356	0.6
4488	1377	0.4
4488	1387	1.0
4488	2000	1.0
4488	1220	0.8
4488	3418	0.6
4488	1097	0.0
4488	1222	0.6
4488	2640	0.6
4488	3471	0.0
4488	1265	0.0
4488	39	0.0
4488	1356	0.8
4488	1206	0.0
4488	2011	0.0
4488	1036	0.8
4488	1214	0.8
4488	3256	0.6
4488	1247	0.0
4488	541	0.0
4488	587	0.0
4488	2100	0.0
4488	1197	0.8
4488	648	0.0
4488	2194	0.8
4488	3793	0.0
4488	2628	0.2
4488	260	0.8
4488	750	0.0
4488	316	0.4
4488	1127	0.0
4488	2028	0.8
4488	1721	0.0
4488	1200	0.8
4488	912	0.0
4488	480	0.6
4488	588	0.0
4488	2115	0.2
4488	1196	0.8
4488	736	0.4
4488	733	0.4
4488	592	0.6
4488	32	0.0
4488	1917	0.6
4488	1198	0.8
4488	2406	0.8
4488	1089	0.0
4488	1376	0.6
4488	1573	0.2
4488	50	0.0
4488	1653	0.0
4488	3578	0.0
4488	1676	0.0
4488	110	1.0
3539	1387	0.0
3539	357	0.8
3539	1097	1.0
3539	2640	0.8
3539	1265	1.0
3539	39	1.0
3539	1356	1.0
3539	1214	1.0
3539	3256	0.8
3539	1374	1.0
3539	1291	1.0
3539	2396	0.8
3539	541	1.0
3539	587	0.8
3539	2100	0.0
3539	648	1.0
3539	2194	1.0
3539	3793	0.0
3539	2628	0.8
3539	1270	0.8
3539	1240	0.8
3539	260	1.0
3539	2028	1.0
3539	1200	0.8
3539	1393	0.6
3539	380	1.0
3539	2115	1.0
3539	1196	1.0
3539	736	1.0
3539	1954	1.0
3539	1584	1.0
3539	592	0.8
3539	457	0.8
3539	1917	0.0
3539	2406	0.6
3539	1580	1.0
3539	1089	1.0
3539	1617	1.0
3539	2916	0.6
3539	1094	0.8
3539	3175	0.8
3539	1307	1.0
3539	1610	1.0
3539	377	0.8
3539	1221	0.0
3539	356	1.0
3539	3578	1.0
3539	1676	0.6
1285	3418	0.8
1285	2640	0.8
1285	3471	1.0
1285	2571	1.0
1285	39	0.8
1285	1206	1.0
1285	1247	1.0
1285	1304	0.8
1285	587	1.0
1285	924	0.8
1285	2100	1.0
1285	1197	0.8
1285	3793	1.0
1285	2628	0.6
1285	1240	1.0
1285	919	1.0
1285	750	1.0
1285	316	0.6
1285	1127	1.0
1285	1721	0.8
1285	1200	1.0
1285	1210	0.8
1285	1393	1.0
1285	912	1.0
1285	380	0.8
1285	2985	1.0
1285	1196	1.0
1285	736	0.6
1285	32	0.6
1285	780	0.0
1285	2012	0.8
1285	2406	1.0
1285	1089	1.0
1285	2916	0.6
1285	50	1.0
1285	1653	1.0
1285	367	1.0
1285	1221	1.0
1285	3578	1.0
3031	3527	0.0
3031	1387	0.8
3031	2000	0.8
3031	357	0.8
3031	1220	0.8
3031	1222	1.0
3031	1265	1.0
3031	1206	0.0
3031	3256	0.0
3031	1374	0.0
3031	2396	0.8
3031	648	0.8
3031	2194	0.8
3031	1270	1.0
3031	260	0.0
3031	316	0.0
3031	1127	0.0
3031	2028	0.8
3031	1721	0.4
3031	1393	1.0
3031	380	0.8
3031	1213	0.0
3031	2985	0.0
3031	2115	0.0
3031	1954	0.0
3031	1917	0.0
3031	2012	0.0
3031	1198	0.0
3031	1391	0.8
3031	2406	0.0
3031	2657	0.8
3031	1089	1.0
3031	1376	0.0
3031	2916	0.0
3031	2529	0.0
3031	50	1.0
3031	1653	0.0
3031	1610	0.8
3031	377	0.2
3031	21	0.0
3031	1221	0.0
3031	1676	0.8
3031	110	0.8
181	3527	0.8
181	1387	0.0
181	357	0.0
181	3418	0.0
181	2571	1.0
181	1356	0.6
181	2011	0.6
181	3256	0.8
181	1374	0.0
181	1291	0.8
181	924	0.0
181	2100	0.8
181	1197	1.0
181	648	0.8
181	2194	0.8
181	3793	0.0
181	1240	1.0
181	260	0.0
181	750	0.0
181	1127	0.8
181	2028	1.0
181	296	1.0
181	912	0.0
181	480	0.8
181	2985	0.8
181	1196	1.0
181	1584	0.0
181	2012	0.4
181	1198	1.0
181	2406	0.8
181	1580	0.6
181	1089	1.0
181	1376	0.0
181	1617	1.0
181	2699	0.6
181	1573	0.0
181	1544	0.0
181	50	1.0
181	1094	0.0
181	3175	0.0
181	349	0.8
181	1396	0.0
181	377	0.6
181	356	0.8
181	1676	0.0
181	110	1.0
2304	1377	0.8
2304	3527	1.0
2304	1387	1.0
2304	2000	0.8
2304	357	0.0
2304	3418	1.0
2304	858	0.8
2304	1097	0.8
2304	2640	0.8
2304	39	0.0
2304	1356	0.8
2304	1206	0.0
2304	2011	0.6
2304	1036	1.0
2304	3256	0.8
2304	541	1.0
2304	587	0.0
2304	924	1.0
2304	2100	0.0
2304	648	0.8
2304	1270	0.6
2304	1240	1.0
2304	919	1.0
2304	260	1.0
2304	750	1.0
2304	1127	1.0
2304	1393	0.8
2304	296	1.0
2304	480	1.0
2304	1213	0.8
2304	2985	1.0
2304	2115	0.8
2304	1196	1.0
2304	592	0.8
2304	32	0.8
2304	457	1.0
2304	780	0.8
2304	2012	0.8
2304	1391	0.8
2304	2406	0.8
2304	1580	0.8
2304	1376	0.8
2304	1617	0.8
2304	2916	0.8
2304	2699	0.8
2304	1573	0.8
2304	1544	0.8
2304	2529	0.6
2304	589	1.0
2304	3175	0.6
2304	1307	0.0
2304	1396	1.0
2304	1610	1.0
2304	377	1.0
2304	1221	0.8
2304	1676	0.6
5376	3527	0.8
5376	1387	0.0
5376	1220	0.8
5376	3418	0.0
5376	858	1.0
5376	1097	0.4
5376	2640	0.6
5376	39	0.0
5376	1206	0.6
5376	1036	0.8
5376	1214	1.0
5376	3256	0.0
5376	1374	1.0
5376	1304	0.0
5376	1291	0.0
5376	924	0.6
5376	1197	0.8
5376	260	0.8
5376	316	0.0
5376	1127	0.8
5376	2028	1.0
5376	1721	0.0
5376	1200	1.0
5376	1393	0.0
5376	296	1.0
5376	912	0.0
5376	380	0.0
5376	1213	0.8
5376	2985	1.0
5376	1196	1.0
5376	736	0.0
5376	733	0.0
5376	1954	0.0
5376	32	0.6
5376	457	0.0
5376	1917	0.4
5376	2012	0.0
5376	2406	0.6
5376	2657	0.0
5376	1376	0.6
5376	1617	0.0
5376	2916	0.8
5376	1573	0.0
5376	1544	0.0
5376	589	0.8
5376	349	0.0
5376	1307	0.8
5376	1610	0.0
5376	1221	1.0
3308	3527	0.6
3308	1387	0.4
3308	357	0.8
3308	3418	0.6
3308	858	0.0
3308	1222	0.8
3308	3471	1.0
3308	1265	1.0
3308	39	0.8
3308	1356	1.0
3308	2011	0.6
3308	1036	0.6
3308	1214	0.8
3308	1247	0.0
3308	1527	1.0
3308	1291	1.0
3308	587	0.6
3308	924	0.0
3308	1197	1.0
3308	648	0.6
3308	2194	0.0
3308	919	0.0
3308	260	0.8
3308	316	1.0
3308	1127	0.8
3308	1200	1.0
3308	1393	0.6
3308	296	0.2
3308	912	0.0
3308	480	0.6
3308	588	1.0
3308	2985	0.0
3308	2115	1.0
3308	1196	0.8
3308	736	0.6
3308	733	0.8
3308	457	0.4
3308	1917	1.0
3308	780	0.8
3308	2012	0.6
3308	1198	1.0
3308	1391	0.6
3308	2406	0.8
3308	2657	1.0
3308	1089	0.2
3308	1376	0.8
3308	1617	0.0
3308	2699	0.0
3308	2529	0.0
3308	50	1.0
3308	1094	0.0
3308	1653	0.0
3308	1610	0.6
3308	377	0.6
3308	367	0.6
3308	21	0.0
3308	3578	0.0
3308	110	0.6
4368	1377	0.0
4368	3418	0.6
4368	858	0.8
4368	1097	0.8
4368	1222	0.8
4368	3471	0.6
4368	39	0.0
4368	1036	0.8
4368	1247	0.0
4368	1527	0.0
4368	1304	0.0
4368	1291	0.0
4368	541	1.0
4368	924	0.8
4368	2100	0.0
4368	1197	0.0
4368	648	0.0
4368	3793	0.8
4368	2628	0.0
4368	1270	0.0
4368	1240	1.0
4368	1370	0.8
4368	1127	0.8
4368	1210	1.0
4368	608	0.0
4368	1213	0.0
4368	592	0.0
4368	32	0.8
4368	457	0.8
4368	2012	0.8
4368	1391	0.0
4368	2406	0.0
4368	1580	0.4
4368	2657	0.0
4368	1376	0.8
4368	1617	0.0
4368	2916	0.6
4368	2699	0.0
4368	1573	1.0
4368	2529	1.0
4368	50	0.0
4368	1094	0.0
4368	1307	0.0
4368	1653	0.8
4368	1610	0.8
4368	377	0.6
4368	367	0.0
4368	1221	0.8
4368	356	0.0
4368	110	0.0
5886	3527	0.4
5886	1387	0.6
5886	2000	0.8
5886	357	0.8
5886	1220	0.8
5886	3418	0.6
5886	1222	0.0
5886	3471	0.6
5886	2571	1.0
5886	39	0.8
5886	1206	0.8
5886	2011	0.4
5886	1214	0.8
5886	1527	1.0
5886	1304	0.0
5886	2396	1.0
5886	541	1.0
5886	924	0.0
5886	2100	0.6
5886	3793	0.0
5886	1270	0.8
5886	1240	1.0
5886	919	0.8
5886	1127	0.4
5886	1210	0.6
5886	608	1.0
5886	380	0.4
5886	1213	0.8
5886	1196	0.8
5886	736	0.0
5886	1954	0.8
5886	1584	1.0
5886	2291	1.0
5886	457	0.8
5886	780	0.6
5886	1391	0.6
5886	2406	0.6
5886	1580	0.8
5886	1376	0.8
5886	1617	0.8
5886	2916	0.6
5886	1573	0.4
5886	2529	0.0
5886	50	1.0
5886	589	1.0
5886	1094	0.8
5886	349	0.4
5886	1653	0.0
5886	1610	0.6
5886	377	0.4
5886	367	0.2
5886	1221	0.8
5886	1676	0.2
1860	1377	0.0
1860	3527	0.6
1860	2000	0.0
1860	1097	1.0
1860	1222	0.6
1860	2640	0.6
1860	3471	0.8
1860	1265	0.6
1860	39	0.0
1860	1206	0.0
1860	1214	0.8
1860	1374	0.6
1860	1304	0.8
1860	1291	0.8
1860	2396	0.8
1860	2100	0.0
1860	1197	0.8
1860	3793	0.0
1860	2628	0.6
1860	1270	0.8
1860	1370	0.4
1860	260	1.0
1860	1721	0.6
1860	1200	0.6
1860	1393	0.0
1860	296	1.0
1860	912	1.0
1860	608	1.0
1860	380	0.8
1860	2115	0.6
1860	1196	1.0
1860	736	0.6
1860	1954	0.8
1860	1584	0.6
1860	592	0.8
1860	2291	0.0
1860	780	1.0
1860	1198	1.0
1860	1391	0.2
1860	1376	0.6
1860	1617	0.8
1860	2916	0.8
1860	1573	0.6
1860	1544	1.0
1860	2529	0.6
1860	1094	0.0
1860	1307	0.8
1860	1396	0.0
1860	1610	1.0
1860	377	0.8
1860	1221	0.8
1860	356	0.8
1860	3578	0.8
1860	110	1.0
1680	2000	0.6
1680	357	0.6
1680	1220	0.8
1680	3418	1.0
1680	1097	0.8
1680	1222	0.8
1680	3471	1.0
1680	2571	0.6
1680	1265	0.0
1680	1527	1.0
1680	1374	1.0
1680	2396	0.6
1680	541	0.8
1680	587	0.2
1680	924	0.6
1680	2100	0.8
1680	1197	0.8
1680	648	0.4
1680	1270	0.6
1680	1240	1.0
1680	919	0.6
1680	316	0.0
1680	1200	0.8
1680	912	0.8
1680	1213	0.6
1680	588	0.8
1680	1196	1.0
1680	736	1.0
1680	733	0.8
1680	1584	0.0
1680	32	0.8
1680	2291	0.6
1680	1917	0.2
1680	780	0.4
1680	2012	0.6
1680	2657	1.0
1680	1089	1.0
1680	1376	0.8
1680	2916	0.4
1680	1573	0.8
1680	50	1.0
1680	1094	1.0
1680	3175	1.0
1680	1307	0.0
1680	1396	0.8
1680	1653	0.4
1680	377	0.4
1680	367	0.8
1680	21	0.8
1680	1221	0.4
1680	110	0.2
1496	1377	0.6
1496	1220	0.8
1496	1097	0.0
1496	1222	0.8
1496	2640	0.6
1496	3471	0.6
1496	1265	0.8
1496	2011	0.6
1496	1036	0.8
1496	1214	0.8
1496	3256	0.0
1496	1247	0.0
1496	1304	0.0
1496	1291	0.6
1496	587	0.6
1496	2100	0.6
1496	1197	0.8
1496	648	0.4
1496	3793	0.8
1496	1270	0.6
1496	1240	0.8
1496	919	0.8
1496	1370	0.6
1496	260	0.4
1496	316	0.6
1496	2028	0.8
1496	1200	0.8
1496	1210	0.4
1496	1393	0.0
1496	296	0.0
1496	912	0.0
1496	480	0.8
1496	1213	0.0
1496	2115	0.6
1496	733	0.0
1496	592	0.0
1496	2406	0.6
1496	1580	0.8
1496	2657	0.6
1496	1376	0.4
1496	1544	0.0
1496	2529	0.0
1496	349	0.0
1496	1307	0.0
1496	1653	0.0
1496	1610	0.0
1496	377	0.4
1496	367	0.8
1496	21	0.6
1496	1221	0.0
1496	356	0.6
1496	3578	0.0
1496	1676	0.6
